"","Id","Date","Price"
"1390","5081615",2005-04-05,173.07
"1391","5082214",2006-11-09,180.28
"1392","5082214",2003-01-09,36.87
"1393","5082214",2006-10-18,37.46
"1394","5082670",2003-02-07,155
"1395","5082670",2004-08-14,182.08
"1396","5082670",2004-10-27,89.53
"1397","5082670",2006-01-04,101.57
"1398","5082670",2003-08-07,102.33
"1399","5082670",2006-11-15,119.33
"1400","5082670",2005-08-25,103.83
"1401","5082670",2004-05-31,38.37
"1402","5082670",2005-03-16,50.41
"1403","5082670",2006-04-19,88.78
"1404","5082670",2006-01-14,103.08
"1405","5082670",2003-06-29,112.5
"1406","5082670",2006-01-19,36.87
"1407","5082670",2003-01-07,78.25
"1408","5082670",2004-02-25,107.59
"1409","5082670",2005-10-08,133.92
"1410","5082670",2004-06-04,38.37
"1411","5082670",2005-08-24,103.84
"1412","5082736",2003-01-12,42.77
"1413","5082737",2006-08-29,330.54
"1414","5082737",2006-01-23,118.88
"1415","5082737",2003-01-12,164.96
"1416","5082737",2006-09-28,52.52
"1417","5082813",2003-01-20,126.4
"1418","5082813",2003-01-09,355.12
"1419","5082868",2003-01-12,171.55
"1420","5082926",2005-06-18,108.35
"1421","5082926",2005-04-06,81.26
"1422","5082926",2003-01-03,34.23
"1423","5082927",2003-01-14,11.29
"1424","5083567",2003-01-04,38.75
"1425","5083870",2004-06-27,26.33
"1426","5083870",2005-09-24,33.48
"1427","5083870",2005-08-14,113.61
"1428","5083870",2003-01-06,29.34
"1429","5083870",2005-01-31,21.82
"1430","5083870",2004-03-08,59.44
"1431","5083870",2005-12-11,81.26
"1432","5083870",2005-07-18,137.69
"1433","5083900",2005-10-06,343.84
"1434","5083900",2003-11-22,119.63
"1435","5083900",2003-01-07,133.18
"1436","5083901",2003-01-08,64.71
"1437","5083972",2003-01-10,268.62
"1438","5083973",2003-10-10,41
"1439","5083973",2006-03-02,213.68
"1440","5083973",2004-06-26,12.41
"1441","5083973",2003-01-10,36.86
"1442","5083973",2005-01-14,45.16
"1443","5083980",2003-01-12,171.08
"1444","5083980",2006-06-27,122.64
"1445","5083980",2004-12-02,289.28
"1446","5084472",2003-01-02,76
"1447","5085191",2003-01-06,93.39
"1448","5085680",2003-04-29,51.16
"1449","5085680",2006-09-01,75.02
"1450","5085680",2006-08-11,120.23
"1451","5085680",2005-05-12,33.87
"1452","5085680",2005-05-07,103.08
"1453","5085680",2005-01-08,15.05
"1454","5085680",2004-02-26,57.18
"1455","5085680",2005-08-24,130.91
"1456","5085680",2003-03-08,83.52
"1457","5085680",2003-04-07,148.98
"1458","5085680",2005-11-01,110.61
"1459","5085680",2003-02-27,60.94
"1460","5085680",2003-08-20,61.7
"1461","5085680",2004-04-23,81.26
"1462","5085680",2003-07-23,37.62
"1463","5085680",2003-01-07,51.16
"1464","5085680",2003-03-26,70.72
"1465","5085680",2005-12-08,88.78
"1466","5085680",2003-09-10,70.35
"1467","5085680",2003-06-02,34.61
"1468","5085772",2003-01-14,73.74
"1469","5086575",2006-04-19,18.81
"1470","5086575",2003-11-27,136.56
"1471","5086575",2004-11-09,78.25
"1472","5086575",2006-07-23,66.96
"1473","5086575",2004-09-10,33.11
"1474","5086575",2005-08-24,178.32
"1475","5086575",2003-01-08,58.69
"1476","5086893",2005-05-03,296.44
"1477","5086893",2003-01-13,261.08
"1478","5086893",2005-08-04,18.06
"1479","5086893",2003-02-08,70.72
"1480","5086893",2005-07-20,288.92
"1481","5086978",2003-01-07,48.91
"1482","5086978",2006-10-02,120.24
"1483","5086978",2005-06-29,51.16
"1484","5087043",2003-10-15,36.87
"1485","5087043",2004-04-22,106.83
"1486","5087043",2005-10-27,148.98
"1487","5087043",2005-06-25,44.39
"1488","5087043",2003-01-10,74.49
"1489","5087043",2003-08-25,36.87
"1490","5087043",2006-06-16,83.52
"1491","5087043",2003-10-09,36.87
"1492","5087048",2003-01-12,115.86
"1493","5087048",2004-07-19,58.69
"1494","5088695",2004-09-28,207.66
"1495","5088695",2005-01-12,165.55
"1496","5088695",2005-06-09,223.46
"1497","5088695",2005-03-31,311.48
"1498","5088695",2004-08-20,66.96
"1499","5088695",2003-01-04,76
"1500","5088748",2003-12-01,82.76
"1501","5088748",2004-01-15,41.38
"1502","5088748",2003-01-07,108.35
"1503","5088836",2006-09-25,75.09
"1504","5088836",2003-01-12,40.15
"1505","5088836",2003-06-16,34.61
"1506","5088836",2005-08-29,96.31
"1507","5088836",2005-01-14,43.64
"1508","5088841",2003-01-14,124.9
"1509","5088841",2003-06-03,182.83
"1510","5088965",2003-01-09,28.59
"1511","5089960",2003-01-04,85.54
"1512","5089960",2006-04-12,77.5
"1513","5089960",2005-05-03,44.39
"1514","5089960",2005-11-04,51.92
"1515","5090000",2003-01-07,116.99
"1516","5090000",2004-11-06,112.1
"1517","5090000",2005-01-14,83.51
"1518","5090000",2003-11-19,207.68
"1519","5090076",2003-01-12,86.4
"1520","5090077",2006-08-04,69.82
"1521","5090077",2006-04-28,133.93
"1522","5090077",2003-01-12,21.82
"1523","5090077",2006-07-31,56.27
"1524","5090821",2003-01-09,1106
"1525","5090821",2003-07-08,194.88
"1526","5090829",2003-01-03,73.73
"1527","5090921",2003-01-13,126.4
"1528","5091339",2004-11-25,43.64
"1529","5091339",2003-01-02,29.35
"1530","5091766",2003-10-31,79.75
"1531","5091766",2003-08-05,29.34
"1532","5091766",2003-01-14,36.87
"1533","5091766",2004-10-24,37.24
"1534","5091766",2003-12-01,107.59
"1535","5091766",2003-08-29,44.39
"1536","5091766",2003-01-07,78.25
"1537","5091766",2003-10-04,73.74
"1538","5091788",2005-11-10,56.43
"1539","5091788",2003-01-09,87.28
"1540","5091855",2003-01-10,94.81
"1541","5091855",2003-04-28,80.88
"1542","5091855",2005-10-20,36.87
"1543","5091855",2005-10-21,51.92
"1544","5091855",2006-11-16,104.96
"1545","5091859",2003-07-16,93.34
"1546","5091859",2004-10-20,156.49
"1547","5091859",2004-05-18,178.7
"1548","5091859",2003-04-22,218.59
"1549","5091859",2004-12-06,127.9
"1550","5091859",2006-01-03,78.25
"1551","5091859",2004-07-20,425.51
"1552","5091859",2003-04-29,107.6
"1553","5091859",2005-07-22,100.83
"1554","5091859",2003-01-12,132.67
"1555","5091859",2003-03-02,375.45
"1556","5091859",2006-06-21,167.04
"1557","5091859",2005-04-25,100.07
"1558","5091859",2006-11-15,105.11
"1559","5091859",2004-01-12,220.45
"1560","5091859",2004-08-05,67.72
"1561","5091859",2005-03-08,204.67
"1562","5091859",2006-02-09,232.5
"1563","5091859",2003-09-09,146.72
"1564","5091859",2005-02-12,103.07
"1565","5091859",2003-10-05,186.61
"1566","5092047",2003-11-20,37.24
"1567","5092047",2005-08-31,39.13
"1568","5092047",2006-04-27,194.12
"1569","5092047",2003-01-07,21.82
"1570","5092048",2006-08-21,44.39
"1571","5092048",2006-01-03,65.46
"1572","5092048",2006-07-20,32.13
"1573","5092048",2006-05-16,140.7
"1574","5092048",2006-04-28,151.99
"1575","5092048",2003-01-07,48.15
"1576","5092127",2003-01-12,455.21
"1577","5092127",2004-01-19,93.68
"1578","5092127",2004-04-29,151.23
"1579","5092127",2005-03-14,44.39
"1580","5092127",2004-12-08,197.88
"1581","5092127",2005-12-18,154.99
"1582","5092127",2003-11-11,104.2
"1583","5092671",2003-01-04,74.11
"1584","5092671",2003-11-20,21.82
"1585","5092711",2003-01-07,40.63
"1586","5092711",2003-11-12,177.17
"1587","5092734",2003-01-09,159.13
"1588","5092734",2005-04-01,16.18
"1589","5092784",2004-09-23,72.23
"1590","5092784",2005-08-10,88.03
"1591","5092784",2005-02-26,162.51
"1592","5092784",2004-05-06,58.68
"1593","5092784",2003-06-18,76.75
"1594","5092784",2003-01-10,71.1
"1595","5092784",2006-02-24,89.53
"1596","5092784",2003-03-14,52.67
"1597","5092784",2006-01-14,92.54
"1598","5092784",2006-08-09,164.54
"1599","5092784",2004-08-13,79.01
"1600","5092784",2004-09-06,352.91
"1601","5092784",2004-08-20,76.75
"1602","5092784",2004-06-16,141.83
"1603","5092784",2006-04-21,110.61
"1604","5092784",2006-11-06,112.63
"1605","5092784",2004-06-29,78.62
"1606","5092784",2005-04-21,63.2
"1607","5092784",2003-10-06,57.93
"1608","5092785",2006-02-03,231.74
"1609","5092785",2006-11-14,198.85
"1610","5092785",2005-04-26,188.85
"1611","5092785",2005-01-28,209.17
"1612","5092785",2005-11-23,243.78
"1613","5092785",2004-01-21,141.45
"1614","5092785",2003-01-10,153.86
"1615","5092785",2005-06-28,184.72
"1616","5092785",2006-08-15,116.17
"1617","5092785",2006-03-09,203.15
"1618","5092792",2003-01-12,421.99
"1619","5092792",2005-12-07,148.98
"1620","5092792",2006-10-01,75.17
"1621","5093375",2003-01-07,106.45
"1622","5093375",2004-10-19,21.82
"1623","5095818",2004-05-12,21.82
"1624","5095818",2003-01-04,89.16
"1625","5095868",2004-05-19,137.69
"1626","5095868",2003-05-05,60.19
"1627","5095868",2003-01-09,76.75
"1628","5095868",2006-04-28,297.21
"1629","5095868",2006-04-21,126.4
"1630","5095868",2006-11-01,74.85
"1631","5095868",2004-12-11,156.51
"1632","5095868",2003-04-27,100.45
"1633","5095868",2005-05-02,178.33
"1634","5095868",2004-08-13,194.13
"1635","5095916",2003-01-10,36.87
"1636","5096100",2006-07-19,64.63
"1637","5096100",2005-12-07,37.62
"1638","5096100",2004-11-29,55.29
"1639","5096100",2003-01-03,85.39
"1640","5096100",2004-05-27,56.43
"1641","5096100",2006-03-22,36.87
"1642","5096114",2003-01-04,213.83
"1643","5096155",2005-03-23,151.98
"1644","5096155",2003-01-07,88.78
"1645","5096600",2005-08-26,94.8
"1646","5096600",2005-09-06,0
"1647","5096600",2003-08-11,27.08
"1648","5096600",2003-01-09,18.81
"1649","5096600",2004-05-03,47.41
"1650","5096600",2006-02-26,55.67
"1651","5096600",2004-10-31,141.08
"1652","5096601",2003-01-09,92.93
"1653","5096656",2005-11-18,88.79
"1654","5096656",2003-01-12,60.22
"1655","5097117",2003-01-07,108.35
"1656","5097117",2004-01-07,82.76
"1657","5097117",2006-02-03,146.72
"1658","5097867",2006-10-08,52.59
"1659","5097867",2005-11-10,111.36
"1660","5097867",2004-03-06,176.82
"1661","5097867",2005-03-16,69.98
"1662","5097867",2003-10-11,63.95
"1663","5097867",2003-01-09,148.38
"1664","5097867",2005-06-20,92.54
"1665","5097867",2006-06-20,55.68
"1666","5098626",2003-01-07,180.58
"1667","5098626",2006-10-30,172.68
"1668","5098782",2004-10-21,34.61
"1669","5098782",2005-01-11,118.13
"1670","5098782",2003-01-06,130.92
"1671","5098782",2005-12-09,95.56
"1672","5098782",2004-11-05,48.91
"1673","5098782",2005-06-21,197.13
"1674","5098782",2004-10-02,83.52
"1675","5098782",2004-01-27,111.35
"1676","5098806",2006-08-21,45
"1677","5098806",2004-11-11,29.34
"1678","5098806",2003-01-07,106.85
"1679","5098807",2003-01-07,41.38
"1680","5098889",2003-01-10,388.99
"1681","5098896",2006-02-26,227.23
"1682","5098896",2004-10-28,94.06
"1683","5098896",2004-12-02,130.91
"1684","5098896",2006-01-20,139.95
"1685","5098896",2005-04-10,112.1
"1686","5098896",2004-11-04,113.63
"1687","5098896",2003-01-12,44.39
"1688","5098896",2005-10-14,27.08
"1689","5098896",2005-08-28,323.53
"1690","5098896",2004-06-17,51.54
"1691","5098896",2006-09-28,183.43
"1692","5099013",2005-09-29,36.87
"1693","5099013",2005-07-04,167.79
"1694","5099013",2003-01-03,81.26
"1695","5099024",2004-04-29,59.43
"1696","5099024",2004-08-12,133.19
"1697","5099024",2003-04-24,114.37
"1698","5099024",2003-01-04,108.23
"1699","5099058",2005-03-10,54.93
"1700","5099058",2005-02-26,95.55
"1701","5099058",2003-01-07,97.06
"1702","5099209",2003-01-07,44.01
"1703","5099282",2006-01-29,95.56
"1704","5099282",2006-01-23,80.51
"1705","5099282",2003-06-09,189.23
"1706","5099282",2004-01-21,86.9
"1707","5099282",2003-01-12,167.57
"1708","5099282",2003-05-26,110.61
"1709","5099282",2003-07-15,21.82
"1710","5099282",2004-12-12,157.24
"1711","5099294",2003-01-14,151.61
"1712","5099294",2004-08-25,14.3
"1713","5099294",2003-07-11,47.77
"1714","5099294",2006-08-11,79.29
"1715","5099294",2003-10-07,212.19
"1716","5099294",2004-08-21,77.87
"1717","5099294",2004-11-17,158.01
"1718","5099294",2004-07-28,51.55
"1719","5099531",2004-09-29,141.45
"1720","5099531",2003-01-20,57.18
"1721","5099531",2003-01-09,201.63
"1722","5099531",2004-05-28,96.69
"1723","5099531",2003-10-08,136.93
"1724","5099531",2004-01-09,113.6
"1725","5099531",2004-06-23,73.36
"1726","5099531",2004-08-31,26.33
"1727","5099531",2004-09-23,34.61
"1728","5099531",2004-02-27,22.2
"1729","5099579",2005-01-13,136.94
"1730","5099579",2004-06-26,79.01
"1731","5099579",2003-01-12,25.75
"1732","5099579",2003-03-07,156.49
"1733","5099579",2005-06-20,290.41
"1734","5099579",2004-09-23,191.1
"1735","5099579",2006-05-07,103.84
"1736","5099579",2003-08-07,90.28
"1737","5099580",2004-07-19,113.99
"1738","5099580",2005-08-25,149.73
"1739","5099580",2004-03-01,111.34
"1740","5099580",2003-02-28,103.84
"1741","5099580",2003-01-12,379.66
"1742","5099580",2003-04-23,106.09
"1743","5099580",2003-08-15,94.8
"1744","5099580",2004-06-17,116.62
"1745","5099580",2006-09-12,26.26
"1746","5099580",2004-01-08,77.86
"1747","5099580",2005-01-07,118.49
"1748","5099580",2004-08-12,124.91
"1749","5099580",2003-10-01,99.32
"1750","5099581",2003-01-12,36.87
"1751","5099581",2004-11-29,136.18
"1752","5099581",2004-03-15,73.73
"1753","5099581",2004-11-10,273.12
"1754","5099713",2006-10-30,37.46
"1755","5099713",2006-03-26,17.31
"1756","5099713",2004-11-21,226.47
"1757","5099713",2003-01-02,320.75
"1758","5099713",2004-01-02,38.74
"1759","5099713",2006-08-14,195.41
"1760","5099713",2003-12-26,38.74
"1761","5099713",2005-06-12,234.36
"1762","5099713",2005-05-18,185.09
"1763","5099713",2004-11-07,191.85
"1764","5099727",2005-01-17,173.81
"1765","5099727",2003-01-04,36.87
"1766","5099727",2004-11-15,56.43
"1767","5099771",2006-03-16,81.26
"1768","5099771",2003-01-07,59.44
"1769","5099772",2004-11-15,196.39
"1770","5099772",2003-01-07,144.47
"1771","5099772",2004-05-24,104.59
"1772","5099789",2003-01-09,89.54
"1773","5099790",2005-12-22,161.75
"1774","5099790",2004-11-26,272.37
"1775","5099790",2004-02-03,252.42
"1776","5099790",2003-01-09,48.16
"1777","5099850",2003-01-10,141.08
"1778","5099857",2004-04-26,311.87
"1779","5099857",2003-05-04,130.93
"1780","5099857",2005-11-19,182.07
"1781","5099857",2004-04-30,36.87
"1782","5099857",2006-11-17,565.36
"1783","5099857",2003-09-15,195.99
"1784","5099857",2003-01-12,168.16
"1785","5099857",2004-07-12,133.94
"1786","5099857",2005-08-27,283.65
"1787","5099857",2006-10-16,108.79
"1788","5099857",2006-05-16,108.35
"1789","5099857",2003-09-05,729.08
"1790","5099858",2003-01-15,96.01
"1791","5099858",2005-12-11,103.09
"1792","5099858",2006-05-09,212.93
"1793","5099858",2005-11-26,51.92
"1794","5100086",2003-01-11,88.78
"1795","5100086",2003-11-22,43.64
"1796","5100086",2004-12-19,21.82
"1797","5100086",2003-01-16,133.17
"1798","5102218",2004-10-27,129.42
"1799","5102218",2003-01-08,59.82
"1800","5102218",2005-07-20,245.28
"1801","5102423",2005-12-08,18.81
"1802","5102423",2006-08-14,60.04
"1803","5102423",2005-01-21,37.24
"1804","5102423",2003-10-02,75.24
"1805","5102423",2003-01-12,47.4
"1806","5102423",2003-04-25,39.88
"1807","5102435",2006-07-15,81.26
"1808","5102435",2003-01-07,276.14
"1809","5102435",2003-08-20,24.83
"1810","5102435",2005-12-20,194.12
"1811","5102435",2004-11-04,175.31
"1812","5102435",2004-01-18,150.1
"1813","5102435",2003-01-25,91.8
"1814","5102775",2004-08-22,204.66
"1815","5102775",2003-04-15,66.58
"1816","5102775",2003-01-14,176.44
"1817","5102775",2003-02-02,88.34
"1818","5103165",2003-01-04,57.18
"1819","5103165",2005-02-25,88.78
"1820","5103165",2004-04-29,63.95
"1821","5103165",2006-08-10,142.2
"1822","5103165",2003-09-05,66.58
"1823","5103165",2005-08-10,74.49
"1824","5103165",2006-01-04,158
"1825","5103165",2004-01-09,27.85
"1826","5103165",2005-09-22,93.3
"1827","5103165",2006-10-25,165.3
"1828","5103165",2005-01-15,66.21
"1829","5103165",2006-04-27,43.64
"1830","5103602",2003-01-07,22.2
"1831","5103603",2003-01-07,73.74
"1832","5103688",2003-01-10,230.61
"1833","5103688",2004-04-05,152
"1834","5103688",2005-09-29,78.25
"1835","5103688",2006-08-18,97.59
"1836","5103782",2003-01-11,99.5
"1837","5104863",2004-08-23,33.86
"1838","5104863",2003-01-15,104.58
"1839","5105279",2004-10-19,88.78
"1840","5105279",2003-01-03,119.63
"1841","5105279",2005-12-29,66.96
"1842","5105280",2004-09-28,51.92
"1843","5105280",2003-01-03,58.68
"1844","5105280",2005-08-16,96.31
"1845","5105280",2005-08-03,26.33
"1846","5105326",2006-01-14,105.34
"1847","5105326",2006-01-09,48.91
"1848","5105326",2006-01-15,48.91
"1849","5105326",2003-01-07,103.83
"1850","5105327",2003-01-07,82.76
"1851","5105328",2003-12-12,369.42
"1852","5105328",2003-04-26,263.33
"1853","5105328",2003-05-21,49.65
"1854","5105328",2003-12-19,123.39
"1855","5105328",2003-01-10,161.01
"1856","5105329",2003-01-07,36.86
"1857","5105330",2003-01-07,33.11
"1858","5105353",2003-01-09,89.55
"1859","5105353",2004-12-05,141.45
"1860","5105399",2003-01-10,569.19
"1861","5105399",2003-11-01,621.48
"1862","5105399",2003-08-25,42.13
"1863","5105399",2003-05-23,253.54
"1864","5105402",2003-01-14,263.35
"1865","5105402",2003-01-12,263.35
"1866","5105403",2003-01-12,129.4
"1867","5105403",2004-12-09,263.34
"1868","5105403",2005-12-14,28.59
"1869","5106091",2003-01-13,83.89
"1870","5106184",2003-01-02,59.82
"1871","5106243",2005-01-13,232.11
"1872","5106243",2006-06-16,84.27
"1873","5106243",2004-12-06,166.27
"1874","5106243",2005-02-10,144.46
"1875","5106243",2003-01-03,118.12
"1876","5106243",2006-01-12,85.79
"1877","5106243",2005-04-18,266.36
"1878","5106243",2004-09-08,114.37
"1879","5106259",2003-04-21,126.4
"1880","5106259",2003-01-04,378.38
"1881","5106295",2005-06-05,287.42
"1882","5106295",2004-11-16,188.84
"1883","5106295",2005-07-21,242.27
"1884","5106295",2003-01-07,349.87
"1885","5106295",2006-05-03,56.43
"1886","5106295",2005-08-11,230.99
"1887","5106296",2003-01-07,258.06
"1888","5107129",2003-06-15,158.01
"1889","5107129",2003-01-10,257.31
"1890","5107129",2004-12-15,115.86
"1891","5107129",2004-12-29,133.17
"1892","5107129",2005-08-09,111.72
"1893","5108469",2006-11-07,82.54
"1894","5108469",2004-11-04,79.75
"1895","5108469",2004-04-29,161.76
"1896","5108469",2003-01-03,79.38
"1897","5108484",2006-10-28,179.67
"1898","5108484",2003-01-04,73.74
"1899","5108720",2003-01-08,81.26
"1900","5108772",2003-01-10,92.95
"1901","5108776",2003-01-15,88.03
"1902","5108853",2004-01-10,129.41
"1903","5108853",2005-08-15,165.52
"1904","5108853",2004-09-26,327.67
"1905","5108853",2003-10-27,18.43
"1906","5108853",2005-07-02,97.81
"1907","5108853",2005-01-08,44.39
"1908","5108853",2006-06-17,107.6
"1909","5108853",2004-11-21,140.7
"1910","5108853",2006-04-23,118.13
"1911","5108853",2004-07-23,127.15
"1912","5108853",2005-11-20,73.74
"1913","5108853",2006-11-16,38.22
"1914","5108853",2004-08-15,56.43
"1915","5108853",2004-11-06,156.12
"1916","5108853",2003-02-19,167.78
"1917","5108853",2005-10-30,36.87
"1918","5108853",2005-04-30,44.39
"1919","5108853",2003-01-15,62.45
"1920","5108853",2006-01-07,71.48
"1921","5108853",2004-04-24,118.5
"1922","5108853",2004-02-13,217.44
"1923","5108917",2003-01-07,42.77
"1924","5108919",2003-03-17,76.74
"1925","5108919",2004-04-10,44.01
"1926","5108919",2003-01-07,72.44
"1927","5108920",2003-01-07,170.04
"1928","5108921",2006-01-10,63.95
"1929","5108921",2005-03-08,121.14
"1930","5108921",2004-06-17,205.4
"1931","5108921",2006-06-07,123.4
"1932","5108921",2003-10-28,147.46
"1933","5108921",2005-03-14,37.62
"1934","5108921",2005-06-16,29.34
"1935","5108921",2004-06-25,33.86
"1936","5108921",2003-10-30,232.86
"1937","5108921",2003-01-07,79.76
"1938","5108934",2004-05-27,221.22
"1939","5108934",2005-05-26,177.57
"1940","5108934",2003-01-09,96.31
"1941","5108984",2003-01-10,69.39
"1942","5108985",2003-01-10,139.2
"1943","5108990",2003-09-04,103.07
"1944","5108990",2003-01-12,148.98
"1945","5108990",2006-11-08,157.18
"1946","5108990",2004-10-06,44.39
"1947","5108990",2006-07-21,122.19
"1948","5108990",2005-05-09,129.42
"1949","5109855",2003-01-07,48.15
"1950","5109937",2006-02-28,21.82
"1951","5109937",2003-01-04,33.48
"1952","5109937",2003-12-10,18.06
"1953","5109937",2005-02-18,36.87
"1954","5109937",2003-11-26,34.61
"1955","5109937",2003-08-18,167.39
"1956","5109937",2004-03-10,57.19
"1957","5109942",2003-01-17,36.87
"1958","5109942",2005-01-21,63.95
"1959","5109942",2004-08-07,84.26
"1960","5109942",2003-07-15,83.51
"1961","5109942",2005-09-01,88.02
"1962","5109942",2003-01-15,117.37
"1963","5109942",2005-06-24,69.22
"1964","5109942",2006-11-13,67.56
"1965","5109974",2003-01-07,21.82
"1966","5110158",2003-09-02,216.68
"1967","5110158",2003-04-29,22.2
"1968","5110158",2003-10-06,334.82
"1969","5110158",2003-01-03,74.11
"1970","5110158",2003-09-16,129.41
"1971","5110158",2005-08-26,103.84
"1972","5110165",2003-01-14,34.48
"1973","5110170",2003-01-12,87.28
"1974","5110170",2005-11-08,103.07
"1975","5110170",2003-01-04,43.64
"1976","5110228",2003-01-09,106.45
"1977","5110229",2005-10-05,163.28
"1978","5110229",2004-01-16,198.26
"1979","5110229",2003-01-09,177.58
"1980","5110229",2005-11-28,237.76
"1981","5110229",2006-09-07,75.09
"1982","5110416",2003-01-09,75.99
"1983","5110416",2006-03-30,112.86
"1984","5110417",2003-08-01,52.67
"1985","5110417",2004-01-10,158.38
"1986","5110417",2003-01-09,156.51
"1987","5110417",2003-03-11,200.13
"1988","5110417",2004-08-19,211.43
"1989","5110417",2005-08-20,227.99
"1990","5110479",2003-07-29,42.9
"1991","5110479",2003-01-12,185.46
"1992","5110479",2005-05-17,129.41
"1993","5110479",2003-05-12,81.25
"1994","5110479",2005-02-27,75.99
"1995","5110479",2005-10-29,103.83
"1996","5110479",2003-10-19,69.23
"1997","5110479",2006-01-13,41.38
"1998","5110479",2003-01-18,36.87
"1999","5110479",2006-01-06,161.77
"2000","5110521",2006-06-23,133.94
"2001","5110521",2006-10-05,45.07
"2002","5110521",2004-08-19,138.44
"2003","5110521",2005-09-05,44.39
"2004","5110521",2003-01-10,89.16
"2005","5110521",2006-10-17,33.78
"2006","5110533",2005-06-11,227.97
"2007","5110533",2003-01-14,218.2
"2008","5110533",2005-08-10,301.7
"2009","5110533",2006-04-12,73.73
"2010","5110533",2004-02-25,275.01
"2011","5110533",2003-10-23,375.06
"2012","5110533",2006-01-06,233.24
"2013","5110533",2005-03-17,151.99
"2014","5110533",2006-05-16,67.72
"2015","5110533",2004-10-19,127.91
"2016","5110533",2004-10-02,351.36
"2017","5110533",2004-11-25,297.96
"2018","5110533",2005-11-14,118.88
"2019","5110533",2003-05-19,221.59
"2020","5110533",2006-11-15,52.52
"2021","5110533",2006-05-03,123.4
"2022","5110533",2003-08-11,119.62
"2023","5110533",2005-08-25,62.07
"2024","5110533",2005-11-04,96.3
"2025","5110533",2006-11-09,266.04
"2026","5110533",2003-06-26,149.72
"2027","5110533",2006-11-19,52.59
"2028","5110533",2003-02-27,336.32
"2029","5110533",2006-09-26,255.37
"2030","5111329",2003-01-03,130.92
"2031","5111329",2004-10-07,56.43
"2032","5111329",2003-06-27,157.25
"2033","5111329",2005-11-10,184.35
"2034","5111330",2006-11-16,419.08
"2035","5111330",2006-04-19,1161.72
"2036","5111330",2006-04-26,118.88
"2037","5111330",2003-01-03,168.17
"2038","5111330",2004-04-22,182.08
"2039","5111330",2003-09-01,224.98
"2040","5111330",2004-11-01,217.44
"2041","5111330",2006-06-22,173.82
"2042","5111330",2003-10-09,217.45
"2043","5111330",2003-08-27,199.38
"2044","5111330",2003-10-15,179.82
"2045","5111346",2003-01-04,119.63
"2046","5111347",2003-01-04,218.96
"2047","5111348",2003-01-04,33.11
"2048","5111349",2006-05-29,44.39
"2049","5111349",2003-01-04,48.15
"2050","5111349",2003-04-26,36.87
"2051","5111353",2003-01-05,151.24
"2052","5111354",2004-09-30,96.31
"2053","5111354",2003-01-05,42.77
"2054","5111354",2006-08-24,90.14
"2055","5111470",2003-01-13,36.87
"2056","5111470",2003-01-30,108.35
"2057","5111471",2003-01-13,30.1
"2058","5111471",2005-09-06,70.73
"2059","5111480",2006-10-25,37.54
"2060","5111480",2003-10-31,48.15
"2061","5111480",2003-01-14,179.08
"2062","5111480",2004-02-28,101.19
"2063","5111480",2004-10-06,29.34
"2064","5111480",2006-01-21,60.94
"2065","5111480",2004-10-05,104.58
"2066","5112145",2003-01-03,193.36
"2067","5112145",2003-06-20,86.89
"2068","5112146",2003-01-03,59.44
"2069","5112146",2003-10-11,118.88
"2070","5112156",2006-04-27,39.89
"2071","5112156",2003-01-04,178.33
"2072","5112156",2005-05-06,218.18
"2073","5112157",2005-04-30,92.17
"2074","5112157",2005-11-13,154.24
"2075","5112157",2003-05-12,121.89
"2076","5112157",2003-12-28,321.63
"2077","5112157",2003-01-04,196
"2078","5112157",2006-10-29,93.75
"2079","5112157",2005-12-16,74.49
"2080","5112157",2005-10-03,43.64
"2081","5112157",2005-12-13,109.84
"2082","5112157",2005-07-16,88.4
"2083","5112209",2003-01-03,162.52
"2084","5112209",2005-01-21,103.84
"2085","5112210",2003-01-03,239.26
"2086","5112210",2005-12-05,19.56
"2087","5112233",2003-01-05,21.82
"2088","5112536",2003-01-03,223.46
"2089","5112815",2003-03-05,72.22
"2090","5112815",2003-01-13,43.64
"2091","5112816",2003-11-11,57.93
"2092","5112816",2003-01-13,102.7
"2093","5113173",2004-07-06,80.88
"2094","5113173",2005-09-07,148.23
"2095","5113173",2003-01-03,36.87
"2096","5113190",2005-10-06,88.78
"2097","5113190",2006-01-22,51.92
"2098","5113190",2006-03-06,69.22
"2099","5113190",2003-01-04,99.5
"2100","5113191",2003-01-04,48.91
"2101","5113242",2004-11-27,92.54
"2102","5113242",2003-01-07,237.75
"2103","5113242",2003-01-27,405.9
"2104","5113242",2005-11-17,458.22
"2105","5113242",2004-04-30,463.83
"2106","5113316",2003-01-10,59.82
"2107","5114064",2004-12-14,141.45
"2108","5114064",2005-11-16,44.39
"2109","5114064",2006-10-11,75.09
"2110","5114064",2005-02-01,51.92
"2111","5114064",2004-09-16,57.93
"2112","5114064",2006-11-05,45.07
"2113","5114064",2003-01-07,101.24
"2114","5114064",2004-10-08,36.87
"2115","5114087",2003-01-09,164.76
"2116","5114087",2003-01-10,22.58
"2117","5114087",2003-04-30,333
"2118","5114136",2003-01-10,59.07
"2119","5114136",2006-05-13,312.25
"2120","5114136",2006-02-28,364.92
"2121","5114136",2006-02-23,252.04
"2122","5114136",2005-12-05,51.92
"2123","5114137",2003-05-08,103.83
"2124","5114137",2003-01-10,31.6
"2125","5114137",2003-01-21,151.98
"2126","5114149",2003-01-14,61.7
